id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
2df6a188a23e289ebfd08d4b,Quickly access your projects,Kom snabbt åt dina projekt,Ubuntu 26.04,locale/gnome-builder,,Upprepningen är ett skrivfel i denna mening och har inte stöd i källtexten.,project-context,66b318f07bc416f412ef6e83,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
381dec1adc728d67822882e6,instruction requires label sans '$',instruktion kräver etikett utan ”$”,Ubuntu 26.04,locale-langpack/gas,,Originalets bokstavliga $ får inte ersättas med ett nytt formatargument.,project-context,a83ebb33d18e61dc8f986446,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
39e6026bc1d2f9f7e9b95ad6,can't create debugging section,kan inte skapa felsökningssektionen,Ubuntu 26.04,locale-langpack/binutils,,Källtexten har ingen formateringsparameter; den svenska texten lägger till : %s.,project-context,8c4c2115918d9e1b5c8c52c5,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
4ceda53176ac6a2cf62bdc25,Old Irish (to 900),Forniriska (-900),Ubuntu 26.04,locale/iso_639-3,,Årtalen överensstämmer inte med katalogens engelska källtext. Förslaget återställer källtextens intervall.,project-context,779371d84c4522f72eb653f9,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
64d447dd7cc0a558355ee0e4,error copying private BFD data,fel vid kopiering av privat BFD-data,Ubuntu 26.04,locale-langpack/binutils,,Källtexten har ingen formateringsparameter; den svenska texten lägger till : %s.,project-context,845d0b5ff6bcfbcee3b9b02b,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
7d39ca8a0774dd332093d0fe,commit-graph file is too small,incheckningsgraffilen är för liten,Ubuntu 26.04,locale-langpack/git,,Källtexten har ingen platshållare för filnamn men översättningen har %s.,project-context,b1f3de0c31530892f54ba634,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
8f8345147db1a835d0e99ba7,Edit your network connections,Redigera dina nätverksanslutningar,Ubuntu 26.04,locale-langpack/app-install-data,,Ett överflödigt eller saknat tecken ger ett felstavat svenskt ord.,project-context,c1efee16e9f3f246ced73dae,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
90ec7d1e72470004ebe7f12c,Allow different sources for each window,Tillåt olika källor för var fönster,Ubuntu 26.04,locale-langpack/unity-control-center,,Ett överflödigt eller saknat tecken ger ett felstavat svenskt ord.,project-context,c37a0c3dda0df469946b9314,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
93c0b5391dbeec154bc93007,need a pathname argument,behöver ett sökvägsargument,Ubuntu 26.04,locale/dpkg,,Originalet innehåller ingen %s. Översättningen har kvar en platshållare och ett prefix som saknar motsvarighet i källtexten.,project-context,ff32a782a153b877604bdaa7,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
9b02ce036b52266482032b60,Old French (842-ca. 1400),Fornfranska (ca 842-1400),Ubuntu 26.04,locale/iso_639-3,,Årtalen överensstämmer inte med katalogens engelska källtext. Förslaget återställer källtextens intervall.,project-context,953856b9f9afc2f911f42906,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
c300b5791b87cab0c1f0b1c1,Universal karaoke songs and movies player,Allmän uppspelare av karaokelåtar och -filmer,Ubuntu 26.04,locale-langpack/app-install-data,,Ett överflödigt eller saknat tecken ger ett felstavat svenskt ord.,project-context,2be43a4240e6086dbfe4eee2,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
db062cb98ab7e8840edeeab2,Middle French (ca. 1400-1600),Medelfranska (ca 1400-1600),Ubuntu 26.04,locale/iso_639-3,,Årtalen överensstämmer inte med katalogens engelska källtext. Förslaget återställer källtextens intervall.,project-context,44d4bc13b3f8782d6a42e342,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
e3439455e85b03bad0491530,Middle Irish (900-1200),Medeliriska (ca 900-1200),Ubuntu 26.04,locale/iso_639-3,,Årtalen överensstämmer inte med katalogens engelska källtext. Förslaget återställer källtextens intervall.,project-context,dfd6c926647f11746b1254a9,reviewed-proposal,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/ubuntu-26.04-sv/findings.json,4b41f6aa795ca2a03490f216408d7e00d62fbe195a350e492b62a3f4e7666e30,{}
