id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
0176e4f8404e0afb3eb7bbc1,Listen to text,Lyssna på text,Anura,anura-sv-published-20260919,Extracted screen,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,d8665c39b1efe4e783e26cfa,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
02360cc9ef68eda7902ad38a,OCR processing failed. Please try again.,OCR-bearbetningen misslyckades. Försök igen.,Anura,anura-sv-published-20260919,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,32c19e113a0db14be83137ce,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
0278c1e63d18194ee4c7ef92,_Take a Screenshot,_Ta en skärmbild,Anura,anura-sv-published-20260919,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,16bdcf81298d9de03ba621bd,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
03f8786305150b9f6e4077a8,Paste Image from Clipboard (Ctrl+V),Klistra in bild från urklipp (Ctrl+V),Anura,anura-sv-published-20260919,Welcome screen,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b69763d37dfa1eb68b8a6afc,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
061d0e2d2a72d5cc6c7f4366,Resume listening,Återuppta lyssning,Anura,anura-sv-published-20260919,Extracted screen,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,c85f4d26e5b2b9caee740537,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
0622adca4b5ec106c4eaba5b,English,Engelska,Anura,anura-sv-published-20260919,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,fd079340ce04ff8cf9d30bca,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
0719eb835dcb6294b3a5e352,Haitian,Haitiska,Anura,anura-sv-published-20260919,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,3e408d3c26c203fb62956034,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
07bddfa6c345219fcc9736b2,Greek,Grekiska,Anura,anura-sv-published-20260919,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,6619df16e0f59ade9bd42476,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
095d9385cb4de1b19a62acf9,Open menu,Öppna meny,Anura,anura-sv-published-20260919,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,fcb6ff0143fd43ce119de467,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
09b5074b155800ba0a2c5b07,Portuguese,Portugisiska,Anura,anura-sv-published-20260919,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,107556819c69faa7b2a86042,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
0ab25a36670e0bd5ddc98e40,URL opened automatically,URL:en öppnades automatiskt,Anura,anura-sv-published-20260919,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,fffc33d06236a3b39071cce3,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
0b02cb1b4235c932176b1214,Azerbaijani,Azerbajdzjanska,Anura,anura-sv-published-20260919,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ca8e81b44cc84ac85a587a4d,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Anura/anura-sv-published-20260919.po,b631c804f152553057839728ea61141c1a551e99f02330272cbb811efff1c6d7,{}
